,applicant_id,race,gender,application_date,application_recieved,application_evaluation,certificate,mananger_review_data,interview_date,offer_date
28612,28535,native hawaiian,male,2020-02-07,2020-02-18,2020-03-02,2020-03-03,None,None,None
28613,28519,white,other,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28614,28537,white,male,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,None
28615,28558,hispanic,other,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28616,28559,white,other,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28617,28560,native american,male,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28618,28561,hispanic,other,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28619,28562,white,female,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28620,28563,native american,other,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28621,28564,asian,male,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28622,28565,black,male,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28623,28566,asian,male,2020-02-07,2020-02-18,2020-03-02,2020-03-03,None,None,None
28624,28567,hispanic,other,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,None
28625,28568,native american,male,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28626,28569,asian,other,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28627,28570,white,female,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28628,28571,native american,other,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28629,28536,asian,other,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28630,28557,black,other,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28631,28556,black,other,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28632,28572,white,other,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28633,28554,black,other,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28634,28539,native american,female,2020-02-07,2020-02-18,2020-03-02,2020-03-03,None,None,None
28635,28540,native american,male,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28636,28541,native american,female,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28637,28542,white,female,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28638,28543,native american,female,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28639,28544,asian,other,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28640,28545,native american,other,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28641,28538,white,male,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28642,28547,white,other,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28643,28548,native american,other,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28644,28549,hispanic,other,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,None
28645,28550,native american,male,2020-02-07,2020-02-18,2020-03-02,2020-03-03,None,None,None
28646,28551,white,male,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28647,28552,native american,male,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28648,28553,native american,male,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28649,28546,hispanic,other,2020-02-07,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28650,28746,white,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28651,28747,asian,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28652,28748,native hawaiian,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28653,28749,asian,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28654,28750,native hawaiian,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,None
28655,28751,native hawaiian,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28656,28752,native hawaiian,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,None,None,None
28657,28756,native american,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28658,28754,hispanic,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28659,28755,hispanic,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28660,28757,asian,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28661,28758,asian,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28662,28759,asian,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28663,28760,asian,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28664,28745,native american,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,None
28665,28753,black,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28666,28744,hispanic,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28667,28736,white,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,None,None,None
28668,28742,hispanic,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28669,28727,black,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28670,28728,asian,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28671,28729,native american,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28672,28730,native american,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28673,28731,black,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28674,28732,native american,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,None
28675,28733,native hawaiian,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28676,28734,white,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28677,28735,native american,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28678,28761,hispanic,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,None,None,None
28679,28737,white,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28680,28738,white,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28681,28739,native hawaiian,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28682,28740,white,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28683,28741,native american,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28684,28743,native hawaiian,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,None
28685,28762,native hawaiian,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28686,28726,native hawaiian,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28687,28764,white,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28688,28785,hispanic,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28689,28786,native american,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,None,None,None
28690,28787,hispanic,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28691,28788,native american,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28692,28789,asian,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28693,28790,native american,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28694,28791,native american,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,None
28695,28792,white,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28696,28793,white,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28697,28794,asian,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28698,28795,hispanic,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28699,28796,black,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28700,28797,white,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,None,None,None
28701,28798,asian,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28702,28799,black,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28703,28784,hispanic,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28704,28783,native hawaiian,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,None
28705,28782,asian,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28706,28781,asian,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28707,28765,white,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28708,28766,hispanic,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28709,28767,asian,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28710,28768,asian,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28711,28769,native american,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,None,None,None
28712,28770,asian,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28713,28771,white,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28714,28763,black,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,None
28715,28772,asian,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28716,28774,black,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28717,28775,black,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28718,28776,asian,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28719,28777,native hawaiian,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28720,28778,hispanic,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28721,28779,native american,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28722,28780,black,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,None,None,None
28723,28773,hispanic,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28724,28725,white,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,None
28725,28724,native american,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28726,28723,native hawaiian,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28727,28670,native hawaiian,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28728,28671,asian,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28729,28672,native hawaiian,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28730,28673,black,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28731,28674,native american,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28732,28675,native hawaiian,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28733,28676,asian,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,None,None,None
28734,28677,native hawaiian,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,None
28735,28678,asian,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28736,28679,native hawaiian,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28737,28680,native hawaiian,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28738,28681,white,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28739,28682,white,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28740,28683,hispanic,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28741,28684,native hawaiian,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28742,28669,asian,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28743,28685,hispanic,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28744,28668,white,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,None,None,None
28745,28666,asian,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28746,28651,native hawaiian,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28747,28652,native american,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28748,28653,native american,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28749,28654,hispanic,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28750,28655,black,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28751,28656,native hawaiian,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28752,28657,white,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28753,28658,native hawaiian,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28754,28659,black,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,None
28755,28660,asian,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,None,None,None
28756,28661,native hawaiian,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28757,28662,native hawaiian,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28758,28663,native hawaiian,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28759,28664,white,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28760,28665,black,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28761,28667,hispanic,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28762,28686,native hawaiian,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28763,28650,hispanic,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28764,28688,native american,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,None
28765,28708,native american,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28766,28709,white,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,None,None,None
28767,28710,native american,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28768,28711,native american,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28769,28712,native hawaiian,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28770,28687,black,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28771,28714,native american,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28772,28715,native american,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28773,28716,black,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28774,28717,native hawaiian,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,None
28775,28718,hispanic,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28776,28719,native american,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28777,28720,black,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,None,None,None
28778,28721,hispanic,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28779,28722,white,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28780,28707,white,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28781,28706,native american,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28782,28713,white,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28783,28704,asian,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28784,28705,native american,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,None
28785,28689,white,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28786,28690,native american,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28787,28691,hispanic,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28788,28692,hispanic,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,None,None,None
28789,28694,native hawaiian,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28790,28695,hispanic,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28791,28693,hispanic,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28792,28697,native american,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28793,28698,black,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28794,28699,native american,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,None
28795,28700,asian,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28796,28701,native american,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28797,28702,native hawaiian,male,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28798,28703,hispanic,female,2020-02-08,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28799,28696,hispanic,other,2020-02-08,2020-02-18,2020-03-02,2020-03-03,None,None,None
28800,28902,black,female,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28801,28897,native american,other,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28802,28898,asian,other,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28803,28899,native american,female,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28804,28900,black,male,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,None
28805,28901,native american,female,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28806,28903,asian,male,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28807,28911,white,male,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28808,28905,black,other,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28809,28906,native hawaiian,male,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28810,28907,black,female,2020-02-09,2020-02-18,2020-03-02,2020-03-03,None,None,None
28811,28908,black,female,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28812,28909,hispanic,other,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28813,28910,white,female,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28814,28904,white,other,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,None
28815,28896,white,other,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28816,28878,black,female,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28817,28894,native american,female,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28818,28912,asian,male,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28819,28879,native american,male,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28820,28880,white,male,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28821,28881,hispanic,other,2020-02-09,2020-02-18,2020-03-02,2020-03-03,None,None,None
28822,28882,native american,female,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28823,28883,hispanic,male,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28824,28884,white,male,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,None
28825,28895,hispanic,female,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28826,28885,white,male,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28827,28887,native hawaiian,male,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28828,28888,hispanic,other,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28829,28889,white,other,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28830,28890,asian,other,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28831,28891,white,other,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28832,28892,black,other,2020-02-09,2020-02-18,2020-03-02,2020-03-03,None,None,None
28833,28893,hispanic,other,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28834,28886,hispanic,female,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,None
28835,28913,native american,other,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28836,28931,native american,other,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28837,28915,white,female,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28838,28936,hispanic,male,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28839,28937,native hawaiian,male,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28840,28938,white,other,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28841,28939,asian,male,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28842,28940,asian,other,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28843,28941,black,female,2020-02-09,2020-02-18,2020-03-02,2020-03-03,None,None,None
28844,28942,asian,other,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,None
28845,28943,asian,female,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28846,28944,black,female,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28847,28945,black,other,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28848,28946,asian,other,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28849,28947,hispanic,female,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28850,28948,native american,female,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28851,28949,native american,male,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28852,28877,white,male,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28853,28935,black,male,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28854,28914,asian,male,2020-02-09,2020-02-18,2020-03-02,2020-03-03,None,None,None
28855,28934,native american,other,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28856,28932,native american,other,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28857,28916,native american,male,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28858,28917,hispanic,female,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28859,28918,native hawaiian,male,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28860,28919,hispanic,other,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28861,28920,hispanic,female,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28862,28921,hispanic,male,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28863,28922,hispanic,other,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28864,28923,hispanic,female,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,None
28865,28924,white,male,2020-02-09,2020-02-18,2020-03-02,2020-03-03,None,None,None
28866,28925,native american,female,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
28867,28926,hispanic,other,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,None,None
28868,28927,native hawaiian,other,2020-02-09,2020-02-18,2020-03-02,2020-03-03,2020-03-03,2020-03-13,2020-03-16
